,Unnamed: 0,paths,c,r,e,n,pattern
1870,1870,DATASET/A1/c3/r1/images/e5/c3r1e5n22.tif,3,1,5,22,geometric-quadrats
1871,1871,DATASET/A1/c3/r1/images/e5/c3r1e5n23.tif,3,1,5,23,geometric-quadrats
1872,1872,DATASET/A1/c3/r1/images/e5/c3r1e5n24.tif,3,1,5,24,geometric-quadrats
1873,1873,DATASET/A1/c3/r1/images/e5/c3r1e5n25.tif,3,1,5,25,geometric-quadrats
1874,1874,DATASET/A1/c3/r1/images/e5/c3r1e5n26.tif,3,1,5,26,geometric-quadrats
1875,1875,DATASET/A1/c3/r1/images/e5/c3r1e5n27.tif,3,1,5,27,geometric-quadrats
1876,1876,DATASET/A1/c3/r1/images/e5/c3r1e5n28.tif,3,1,5,28,geometric-quadrats
1877,1877,DATASET/A1/c3/r1/images/e5/c3r1e5n29.tif,3,1,5,29,geometric-quadrats
1878,1878,DATASET/A1/c3/r1/images/e5/c3r1e5n30.tif,3,1,5,30,geometric-quadrats
1879,1879,DATASET/A1/c3/r1/images/e5/c3r1e5n31.tif,3,1,5,31,geometric-quadrats
1880,1880,DATASET/A1/c3/r1/images/e5/c3r1e5n32.tif,3,1,5,32,geometric-quadrats
1881,1881,DATASET/A1/c3/r1/images/e5/c3r1e5n33.tif,3,1,5,33,geometric-quadrats
1882,1882,DATASET/A1/c3/r1/images/e5/c3r1e5n34.tif,3,1,5,34,geometric-quadrats
1883,1883,DATASET/A1/c3/r1/images/e5/c3r1e5n35.tif,3,1,5,35,geometric-quadrats
1884,1884,DATASET/A1/c3/r1/images/e5/c3r1e5n36.tif,3,1,5,36,geometric-quadrats
1885,1885,DATASET/A1/c3/r1/images/e5/c3r1e5n37.tif,3,1,5,37,geometric-quadrats
1886,1886,DATASET/A1/c3/r1/images/e5/c3r1e5n38.tif,3,1,5,38,geometric-quadrats
1887,1887,DATASET/A1/c3/r1/images/e5/c3r1e5n39.tif,3,1,5,39,geometric-quadrats
1888,1888,DATASET/A1/c3/r1/images/e5/c3r1e5n40.tif,3,1,5,40,geometric-quadrats
1889,1889,DATASET/A1/c3/r1/images/e5/c3r1e5n41.tif,3,1,5,41,geometric-quadrats
1890,1890,DATASET/A1/c3/r1/images/e5/c3r1e5n42.tif,3,1,5,42,geometric-quadrats
1891,1891,DATASET/A1/c3/r1/images/e5/c3r1e5n43.tif,3,1,5,43,geometric-quadrats
1892,1892,DATASET/A1/c3/r1/images/e5/c3r1e5n44.tif,3,1,5,44,geometric-quadrats
1893,1893,DATASET/A1/c3/r1/images/e5/c3r1e5n45.tif,3,1,5,45,geometric-quadrats
1894,1894,DATASET/A1/c3/r1/images/e5/c3r1e5n46.tif,3,1,5,46,geometric-quadrats
1895,1895,DATASET/A1/c3/r1/images/e5/c3r1e5n47.tif,3,1,5,47,geometric-quadrats
1896,1896,DATASET/A1/c3/r1/images/e5/c3r1e5n48.tif,3,1,5,48,geometric-quadrats
1897,1897,DATASET/A1/c3/r1/images/e5/c3r1e5n49.tif,3,1,5,49,geometric-quadrats
1898,1898,DATASET/A1/c3/r1/images/e5/c3r1e5n50.tif,3,1,5,50,geometric-quadrats
1899,1899,DATASET/A1/c3/r1/images/e6/c3r1e6n1.tif,3,1,6,1,geometric-quadrats
1900,1900,DATASET/A1/c3/r1/images/e6/c3r1e6n2.tif,3,1,6,2,geometric-quadrats
1901,1901,DATASET/A1/c3/r1/images/e6/c3r1e6n3.tif,3,1,6,3,geometric-quadrats
1902,1902,DATASET/A1/c3/r1/images/e6/c3r1e6n4.tif,3,1,6,4,geometric-quadrats
1903,1903,DATASET/A1/c3/r1/images/e6/c3r1e6n5.tif,3,1,6,5,geometric-quadrats
1904,1904,DATASET/A1/c3/r1/images/e6/c3r1e6n6.tif,3,1,6,6,geometric-quadrats
1905,1905,DATASET/A1/c3/r1/images/e6/c3r1e6n7.tif,3,1,6,7,geometric-quadrats
1906,1906,DATASET/A1/c3/r1/images/e6/c3r1e6n8.tif,3,1,6,8,geometric-quadrats
1907,1907,DATASET/A1/c3/r1/images/e6/c3r1e6n9.tif,3,1,6,9,geometric-quadrats
1908,1908,DATASET/A1/c3/r1/images/e6/c3r1e6n10.tif,3,1,6,10,geometric-quadrats
1909,1909,DATASET/A1/c3/r1/images/e6/c3r1e6n11.tif,3,1,6,11,geometric-quadrats
1910,1910,DATASET/A1/c3/r1/images/e6/c3r1e6n12.tif,3,1,6,12,geometric-quadrats
1911,1911,DATASET/A1/c3/r1/images/e6/c3r1e6n13.tif,3,1,6,13,geometric-quadrats
1912,1912,DATASET/A1/c3/r1/images/e6/c3r1e6n14.tif,3,1,6,14,geometric-quadrats
1913,1913,DATASET/A1/c3/r1/images/e6/c3r1e6n15.tif,3,1,6,15,geometric-quadrats
1914,1914,DATASET/A1/c3/r1/images/e6/c3r1e6n16.tif,3,1,6,16,geometric-quadrats
1915,1915,DATASET/A1/c3/r1/images/e6/c3r1e6n17.tif,3,1,6,17,geometric-quadrats
1916,1916,DATASET/A1/c3/r1/images/e6/c3r1e6n18.tif,3,1,6,18,geometric-quadrats
1917,1917,DATASET/A1/c3/r1/images/e6/c3r1e6n19.tif,3,1,6,19,geometric-quadrats
1918,1918,DATASET/A1/c3/r1/images/e6/c3r1e6n20.tif,3,1,6,20,geometric-quadrats
1919,1919,DATASET/A1/c3/r1/images/e6/c3r1e6n21.tif,3,1,6,21,geometric-quadrats
1920,1920,DATASET/A1/c3/r1/images/e6/c3r1e6n22.tif,3,1,6,22,geometric-quadrats
1921,1921,DATASET/A1/c3/r1/images/e6/c3r1e6n23.tif,3,1,6,23,geometric-quadrats
1922,1922,DATASET/A1/c3/r1/images/e6/c3r1e6n24.tif,3,1,6,24,geometric-quadrats
1923,1923,DATASET/A1/c3/r1/images/e6/c3r1e6n25.tif,3,1,6,25,geometric-quadrats
1924,1924,DATASET/A1/c3/r1/images/e6/c3r1e6n26.tif,3,1,6,26,geometric-quadrats
1925,1925,DATASET/A1/c3/r1/images/e6/c3r1e6n27.tif,3,1,6,27,geometric-quadrats
1926,1926,DATASET/A1/c3/r1/images/e6/c3r1e6n28.tif,3,1,6,28,geometric-quadrats
1927,1927,DATASET/A1/c3/r1/images/e6/c3r1e6n29.tif,3,1,6,29,geometric-quadrats
1928,1928,DATASET/A1/c3/r1/images/e6/c3r1e6n30.tif,3,1,6,30,geometric-quadrats
1929,1929,DATASET/A1/c3/r1/images/e6/c3r1e6n31.tif,3,1,6,31,geometric-quadrats
1930,1930,DATASET/A1/c3/r1/images/e6/c3r1e6n32.tif,3,1,6,32,geometric-quadrats
1931,1931,DATASET/A1/c3/r1/images/e6/c3r1e6n33.tif,3,1,6,33,geometric-quadrats
1932,1932,DATASET/A1/c3/r1/images/e6/c3r1e6n34.tif,3,1,6,34,geometric-quadrats
1933,1933,DATASET/A1/c3/r1/images/e6/c3r1e6n35.tif,3,1,6,35,geometric-quadrats
1934,1934,DATASET/A1/c3/r1/images/e6/c3r1e6n36.tif,3,1,6,36,geometric-quadrats
1935,1935,DATASET/A1/c3/r1/images/e6/c3r1e6n37.tif,3,1,6,37,geometric-quadrats
1936,1936,DATASET/A1/c3/r1/images/e6/c3r1e6n38.tif,3,1,6,38,geometric-quadrats
1937,1937,DATASET/A1/c3/r1/images/e6/c3r1e6n39.tif,3,1,6,39,geometric-quadrats
1938,1938,DATASET/A1/c3/r1/images/e6/c3r1e6n40.tif,3,1,6,40,geometric-quadrats
1939,1939,DATASET/A1/c3/r1/images/e6/c3r1e6n41.tif,3,1,6,41,geometric-quadrats
1940,1940,DATASET/A1/c3/r1/images/e6/c3r1e6n42.tif,3,1,6,42,geometric-quadrats
1941,1941,DATASET/A1/c3/r1/images/e6/c3r1e6n43.tif,3,1,6,43,geometric-quadrats
1942,1942,DATASET/A1/c3/r1/images/e6/c3r1e6n44.tif,3,1,6,44,geometric-quadrats
1943,1943,DATASET/A1/c3/r1/images/e6/c3r1e6n45.tif,3,1,6,45,geometric-quadrats
1944,1944,DATASET/A1/c3/r1/images/e6/c3r1e6n46.tif,3,1,6,46,geometric-quadrats
1945,1945,DATASET/A1/c3/r1/images/e6/c3r1e6n47.tif,3,1,6,47,geometric-quadrats
1946,1946,DATASET/A1/c3/r1/images/e6/c3r1e6n48.tif,3,1,6,48,geometric-quadrats
1947,1947,DATASET/A1/c3/r1/images/e6/c3r1e6n49.tif,3,1,6,49,geometric-quadrats
1948,1948,DATASET/A1/c3/r1/images/e6/c3r1e6n50.tif,3,1,6,50,geometric-quadrats
1949,1949,DATASET/A1/c3/r1/images/e7/c3r1e7n1.tif,3,1,7,1,geometric-quadrats
1950,1950,DATASET/A1/c3/r1/images/e7/c3r1e7n2.tif,3,1,7,2,geometric-quadrats
1951,1951,DATASET/A1/c3/r1/images/e7/c3r1e7n3.tif,3,1,7,3,geometric-quadrats
1952,1952,DATASET/A1/c3/r1/images/e7/c3r1e7n4.tif,3,1,7,4,geometric-quadrats
1953,1953,DATASET/A1/c3/r1/images/e7/c3r1e7n5.tif,3,1,7,5,geometric-quadrats
1954,1954,DATASET/A1/c3/r1/images/e7/c3r1e7n6.tif,3,1,7,6,geometric-quadrats
1955,1955,DATASET/A1/c3/r1/images/e7/c3r1e7n7.tif,3,1,7,7,geometric-quadrats
1956,1956,DATASET/A1/c3/r1/images/e7/c3r1e7n8.tif,3,1,7,8,geometric-quadrats
1957,1957,DATASET/A1/c3/r1/images/e7/c3r1e7n9.tif,3,1,7,9,geometric-quadrats
1958,1958,DATASET/A1/c3/r1/images/e7/c3r1e7n10.tif,3,1,7,10,geometric-quadrats
1959,1959,DATASET/A1/c3/r1/images/e7/c3r1e7n11.tif,3,1,7,11,geometric-quadrats
1960,1960,DATASET/A1/c3/r1/images/e7/c3r1e7n12.tif,3,1,7,12,geometric-quadrats
1961,1961,DATASET/A1/c3/r1/images/e7/c3r1e7n13.tif,3,1,7,13,geometric-quadrats
1962,1962,DATASET/A1/c3/r1/images/e7/c3r1e7n14.tif,3,1,7,14,geometric-quadrats
1963,1963,DATASET/A1/c3/r1/images/e7/c3r1e7n15.tif,3,1,7,15,geometric-quadrats
1964,1964,DATASET/A1/c3/r1/images/e7/c3r1e7n16.tif,3,1,7,16,geometric-quadrats
1965,1965,DATASET/A1/c3/r1/images/e7/c3r1e7n17.tif,3,1,7,17,geometric-quadrats
1966,1966,DATASET/A1/c3/r1/images/e7/c3r1e7n18.tif,3,1,7,18,geometric-quadrats
1967,1967,DATASET/A1/c3/r1/images/e7/c3r1e7n19.tif,3,1,7,19,geometric-quadrats
1968,1968,DATASET/A1/c3/r1/images/e7/c3r1e7n20.tif,3,1,7,20,geometric-quadrats
1969,1969,DATASET/A1/c3/r1/images/e7/c3r1e7n21.tif,3,1,7,21,geometric-quadrats
1970,1970,DATASET/A1/c3/r1/images/e7/c3r1e7n22.tif,3,1,7,22,geometric-quadrats
1971,1971,DATASET/A1/c3/r1/images/e7/c3r1e7n23.tif,3,1,7,23,geometric-quadrats
1972,1972,DATASET/A1/c3/r1/images/e7/c3r1e7n24.tif,3,1,7,24,geometric-quadrats
1973,1973,DATASET/A1/c3/r1/images/e7/c3r1e7n25.tif,3,1,7,25,geometric-quadrats
1974,1974,DATASET/A1/c3/r1/images/e7/c3r1e7n26.tif,3,1,7,26,geometric-quadrats
1975,1975,DATASET/A1/c3/r1/images/e7/c3r1e7n27.tif,3,1,7,27,geometric-quadrats
1976,1976,DATASET/A1/c3/r1/images/e7/c3r1e7n28.tif,3,1,7,28,geometric-quadrats
1977,1977,DATASET/A1/c3/r1/images/e7/c3r1e7n29.tif,3,1,7,29,geometric-quadrats
1978,1978,DATASET/A1/c3/r1/images/e7/c3r1e7n30.tif,3,1,7,30,geometric-quadrats
1979,1979,DATASET/A1/c3/r1/images/e7/c3r1e7n31.tif,3,1,7,31,geometric-quadrats
1980,1980,DATASET/A1/c3/r1/images/e7/c3r1e7n32.tif,3,1,7,32,geometric-quadrats
1981,1981,DATASET/A1/c3/r1/images/e7/c3r1e7n33.tif,3,1,7,33,geometric-quadrats
1982,1982,DATASET/A1/c3/r1/images/e7/c3r1e7n34.tif,3,1,7,34,geometric-quadrats
1983,1983,DATASET/A1/c3/r1/images/e7/c3r1e7n35.tif,3,1,7,35,geometric-quadrats
1984,1984,DATASET/A1/c3/r1/images/e7/c3r1e7n36.tif,3,1,7,36,geometric-quadrats
1985,1985,DATASET/A1/c3/r1/images/e7/c3r1e7n37.tif,3,1,7,37,geometric-quadrats
1986,1986,DATASET/A1/c3/r1/images/e7/c3r1e7n38.tif,3,1,7,38,geometric-quadrats
1987,1987,DATASET/A1/c3/r1/images/e7/c3r1e7n39.tif,3,1,7,39,geometric-quadrats
1988,1988,DATASET/A1/c3/r1/images/e7/c3r1e7n40.tif,3,1,7,40,geometric-quadrats
1989,1989,DATASET/A1/c3/r1/images/e7/c3r1e7n41.tif,3,1,7,41,geometric-quadrats
1990,1990,DATASET/A1/c3/r1/images/e7/c3r1e7n42.tif,3,1,7,42,geometric-quadrats
1991,1991,DATASET/A1/c3/r1/images/e7/c3r1e7n43.tif,3,1,7,43,geometric-quadrats
1992,1992,DATASET/A1/c3/r1/images/e7/c3r1e7n44.tif,3,1,7,44,geometric-quadrats
1993,1993,DATASET/A1/c3/r1/images/e7/c3r1e7n45.tif,3,1,7,45,geometric-quadrats
1994,1994,DATASET/A1/c3/r1/images/e7/c3r1e7n46.tif,3,1,7,46,geometric-quadrats
1995,1995,DATASET/A1/c3/r1/images/e7/c3r1e7n47.tif,3,1,7,47,geometric-quadrats
1996,1996,DATASET/A1/c3/r1/images/e7/c3r1e7n48.tif,3,1,7,48,geometric-quadrats
1997,1997,DATASET/A1/c3/r1/images/e7/c3r1e7n49.tif,3,1,7,49,geometric-quadrats
1998,1998,DATASET/A1/c3/r1/images/e7/c3r1e7n50.tif,3,1,7,50,geometric-quadrats
1999,1999,DATASET/A1/c3/r3/images/e0/c3r3e0n1.tif,3,3,0,1,lgeometric-ratlles
2000,2000,DATASET/A1/c3/r3/images/e0/c3r3e0n2.tif,3,3,0,2,lgeometric-ratlles
2001,2001,DATASET/A1/c3/r3/images/e0/c3r3e0n3.tif,3,3,0,3,lgeometric-ratlles
2002,2002,DATASET/A1/c3/r3/images/e0/c3r3e0n4.tif,3,3,0,4,lgeometric-ratlles
2003,2003,DATASET/A1/c3/r3/images/e0/c3r3e0n5.tif,3,3,0,5,lgeometric-ratlles
2004,2004,DATASET/A1/c3/r3/images/e0/c3r3e0n6.tif,3,3,0,6,lgeometric-ratlles
2005,2005,DATASET/A1/c3/r3/images/e0/c3r3e0n7.tif,3,3,0,7,lgeometric-ratlles
2006,2006,DATASET/A1/c3/r3/images/e0/c3r3e0n8.tif,3,3,0,8,lgeometric-ratlles
2007,2007,DATASET/A1/c3/r3/images/e0/c3r3e0n9.tif,3,3,0,9,lgeometric-ratlles
2008,2008,DATASET/A1/c3/r3/images/e0/c3r3e0n10.tif,3,3,0,10,lgeometric-ratlles
2009,2009,DATASET/A1/c3/r3/images/e0/c3r3e0n11.tif,3,3,0,11,lgeometric-ratlles
2010,2010,DATASET/A1/c3/r3/images/e0/c3r3e0n12.tif,3,3,0,12,lgeometric-ratlles
2011,2011,DATASET/A1/c3/r3/images/e0/c3r3e0n13.tif,3,3,0,13,lgeometric-ratlles
2012,2012,DATASET/A1/c3/r3/images/e0/c3r3e0n14.tif,3,3,0,14,lgeometric-ratlles
2013,2013,DATASET/A1/c3/r3/images/e0/c3r3e0n15.tif,3,3,0,15,lgeometric-ratlles
2014,2014,DATASET/A1/c3/r3/images/e0/c3r3e0n16.tif,3,3,0,16,lgeometric-ratlles
2015,2015,DATASET/A1/c3/r3/images/e0/c3r3e0n17.tif,3,3,0,17,lgeometric-ratlles
2016,2016,DATASET/A1/c3/r3/images/e0/c3r3e0n18.tif,3,3,0,18,lgeometric-ratlles
2017,2017,DATASET/A1/c3/r3/images/e0/c3r3e0n19.tif,3,3,0,19,lgeometric-ratlles
2018,2018,DATASET/A1/c3/r3/images/e0/c3r3e0n20.tif,3,3,0,20,lgeometric-ratlles
2019,2019,DATASET/A1/c3/r3/images/e0/c3r3e0n21.tif,3,3,0,21,lgeometric-ratlles
2020,2020,DATASET/A1/c3/r3/images/e0/c3r3e0n22.tif,3,3,0,22,lgeometric-ratlles
2021,2021,DATASET/A1/c3/r3/images/e0/c3r3e0n23.tif,3,3,0,23,lgeometric-ratlles
2022,2022,DATASET/A1/c3/r3/images/e0/c3r3e0n24.tif,3,3,0,24,lgeometric-ratlles
2023,2023,DATASET/A1/c3/r3/images/e0/c3r3e0n25.tif,3,3,0,25,lgeometric-ratlles
2024,2024,DATASET/A1/c3/r3/images/e0/c3r3e0n26.tif,3,3,0,26,lgeometric-ratlles
2025,2025,DATASET/A1/c3/r3/images/e0/c3r3e0n27.tif,3,3,0,27,lgeometric-ratlles
2026,2026,DATASET/A1/c3/r3/images/e0/c3r3e0n28.tif,3,3,0,28,lgeometric-ratlles
2027,2027,DATASET/A1/c3/r3/images/e0/c3r3e0n29.tif,3,3,0,29,lgeometric-ratlles
2028,2028,DATASET/A1/c3/r3/images/e0/c3r3e0n30.tif,3,3,0,30,lgeometric-ratlles
2029,2029,DATASET/A1/c3/r3/images/e0/c3r3e0n31.tif,3,3,0,31,lgeometric-ratlles
2030,2030,DATASET/A1/c3/r3/images/e0/c3r3e0n32.tif,3,3,0,32,lgeometric-ratlles
2031,2031,DATASET/A1/c3/r3/images/e0/c3r3e0n33.tif,3,3,0,33,lgeometric-ratlles
2032,2032,DATASET/A1/c3/r3/images/e0/c3r3e0n34.tif,3,3,0,34,lgeometric-ratlles
2033,2033,DATASET/A1/c3/r3/images/e0/c3r3e0n35.tif,3,3,0,35,lgeometric-ratlles
2034,2034,DATASET/A1/c3/r3/images/e0/c3r3e0n36.tif,3,3,0,36,lgeometric-ratlles
2035,2035,DATASET/A1/c3/r3/images/e0/c3r3e0n37.tif,3,3,0,37,lgeometric-ratlles
2036,2036,DATASET/A1/c3/r3/images/e0/c3r3e0n38.tif,3,3,0,38,lgeometric-ratlles
2037,2037,DATASET/A1/c3/r3/images/e0/c3r3e0n39.tif,3,3,0,39,lgeometric-ratlles
2038,2038,DATASET/A1/c3/r3/images/e0/c3r3e0n40.tif,3,3,0,40,lgeometric-ratlles
2039,2039,DATASET/A1/c3/r3/images/e0/c3r3e0n41.tif,3,3,0,41,lgeometric-ratlles
2040,2040,DATASET/A1/c3/r3/images/e0/c3r3e0n42.tif,3,3,0,42,lgeometric-ratlles
2041,2041,DATASET/A1/c3/r3/images/e0/c3r3e0n43.tif,3,3,0,43,lgeometric-ratlles
2042,2042,DATASET/A1/c3/r3/images/e0/c3r3e0n44.tif,3,3,0,44,lgeometric-ratlles
2043,2043,DATASET/A1/c3/r3/images/e0/c3r3e0n45.tif,3,3,0,45,lgeometric-ratlles
2044,2044,DATASET/A1/c3/r3/images/e0/c3r3e0n46.tif,3,3,0,46,lgeometric-ratlles
2045,2045,DATASET/A1/c3/r3/images/e0/c3r3e0n47.tif,3,3,0,47,lgeometric-ratlles
2046,2046,DATASET/A1/c3/r3/images/e0/c3r3e0n48.tif,3,3,0,48,lgeometric-ratlles
2047,2047,DATASET/A1/c3/r3/images/e0/c3r3e0n49.tif,3,3,0,49,lgeometric-ratlles
2048,2048,DATASET/A1/c3/r3/images/e0/c3r3e0n50.tif,3,3,0,50,lgeometric-ratlles
2049,2049,DATASET/A1/c3/r3/images/e1/c3r3e1n1.tif,3,3,1,1,lgeometric-ratlles
2050,2050,DATASET/A1/c3/r3/images/e1/c3r3e1n2.tif,3,3,1,2,lgeometric-ratlles
2051,2051,DATASET/A1/c3/r3/images/e1/c3r3e1n3.tif,3,3,1,3,lgeometric-ratlles
2052,2052,DATASET/A1/c3/r3/images/e1/c3r3e1n4.tif,3,3,1,4,lgeometric-ratlles
2053,2053,DATASET/A1/c3/r3/images/e1/c3r3e1n5.tif,3,3,1,5,lgeometric-ratlles
2054,2054,DATASET/A1/c3/r3/images/e1/c3r3e1n6.tif,3,3,1,6,lgeometric-ratlles
2055,2055,DATASET/A1/c3/r3/images/e1/c3r3e1n7.tif,3,3,1,7,lgeometric-ratlles
2056,2056,DATASET/A1/c3/r3/images/e1/c3r3e1n8.tif,3,3,1,8,lgeometric-ratlles
2057,2057,DATASET/A1/c3/r3/images/e1/c3r3e1n9.tif,3,3,1,9,lgeometric-ratlles
2058,2058,DATASET/A1/c3/r3/images/e1/c3r3e1n10.tif,3,3,1,10,lgeometric-ratlles
2059,2059,DATASET/A1/c3/r3/images/e1/c3r3e1n11.tif,3,3,1,11,lgeometric-ratlles
2060,2060,DATASET/A1/c3/r3/images/e1/c3r3e1n12.tif,3,3,1,12,lgeometric-ratlles
2061,2061,DATASET/A1/c3/r3/images/e1/c3r3e1n13.tif,3,3,1,13,lgeometric-ratlles
2062,2062,DATASET/A1/c3/r3/images/e1/c3r3e1n14.tif,3,3,1,14,lgeometric-ratlles
2063,2063,DATASET/A1/c3/r3/images/e1/c3r3e1n15.tif,3,3,1,15,lgeometric-ratlles
2064,2064,DATASET/A1/c3/r3/images/e1/c3r3e1n16.tif,3,3,1,16,lgeometric-ratlles
2065,2065,DATASET/A1/c3/r3/images/e1/c3r3e1n17.tif,3,3,1,17,lgeometric-ratlles
2066,2066,DATASET/A1/c3/r3/images/e1/c3r3e1n18.tif,3,3,1,18,lgeometric-ratlles
2067,2067,DATASET/A1/c3/r3/images/e1/c3r3e1n19.tif,3,3,1,19,lgeometric-ratlles
2068,2068,DATASET/A1/c3/r3/images/e1/c3r3e1n20.tif,3,3,1,20,lgeometric-ratlles
2069,2069,DATASET/A1/c3/r3/images/e1/c3r3e1n21.tif,3,3,1,21,lgeometric-ratlles
2070,2070,DATASET/A1/c3/r3/images/e1/c3r3e1n22.tif,3,3,1,22,lgeometric-ratlles
2071,2071,DATASET/A1/c3/r3/images/e1/c3r3e1n23.tif,3,3,1,23,lgeometric-ratlles
2072,2072,DATASET/A1/c3/r3/images/e1/c3r3e1n24.tif,3,3,1,24,lgeometric-ratlles
2073,2073,DATASET/A1/c3/r3/images/e1/c3r3e1n25.tif,3,3,1,25,lgeometric-ratlles
2074,2074,DATASET/A1/c3/r3/images/e1/c3r3e1n26.tif,3,3,1,26,lgeometric-ratlles
2075,2075,DATASET/A1/c3/r3/images/e1/c3r3e1n27.tif,3,3,1,27,lgeometric-ratlles
2076,2076,DATASET/A1/c3/r3/images/e1/c3r3e1n28.tif,3,3,1,28,lgeometric-ratlles
2077,2077,DATASET/A1/c3/r3/images/e1/c3r3e1n29.tif,3,3,1,29,lgeometric-ratlles
2078,2078,DATASET/A1/c3/r3/images/e1/c3r3e1n30.tif,3,3,1,30,lgeometric-ratlles
2079,2079,DATASET/A1/c3/r3/images/e1/c3r3e1n31.tif,3,3,1,31,lgeometric-ratlles
2080,2080,DATASET/A1/c3/r3/images/e1/c3r3e1n32.tif,3,3,1,32,lgeometric-ratlles
2081,2081,DATASET/A1/c3/r3/images/e1/c3r3e1n33.tif,3,3,1,33,lgeometric-ratlles
2082,2082,DATASET/A1/c3/r3/images/e1/c3r3e1n34.tif,3,3,1,34,lgeometric-ratlles
2083,2083,DATASET/A1/c3/r3/images/e1/c3r3e1n35.tif,3,3,1,35,lgeometric-ratlles
2084,2084,DATASET/A1/c3/r3/images/e1/c3r3e1n36.tif,3,3,1,36,lgeometric-ratlles
2085,2085,DATASET/A1/c3/r3/images/e1/c3r3e1n37.tif,3,3,1,37,lgeometric-ratlles
2086,2086,DATASET/A1/c3/r3/images/e1/c3r3e1n38.tif,3,3,1,38,lgeometric-ratlles
2087,2087,DATASET/A1/c3/r3/images/e1/c3r3e1n39.tif,3,3,1,39,lgeometric-ratlles
2088,2088,DATASET/A1/c3/r3/images/e1/c3r3e1n40.tif,3,3,1,40,lgeometric-ratlles
2089,2089,DATASET/A1/c3/r3/images/e1/c3r3e1n41.tif,3,3,1,41,lgeometric-ratlles
2090,2090,DATASET/A1/c3/r3/images/e1/c3r3e1n42.tif,3,3,1,42,lgeometric-ratlles
2091,2091,DATASET/A1/c3/r3/images/e1/c3r3e1n43.tif,3,3,1,43,lgeometric-ratlles
2092,2092,DATASET/A1/c3/r3/images/e1/c3r3e1n44.tif,3,3,1,44,lgeometric-ratlles
2093,2093,DATASET/A1/c3/r3/images/e1/c3r3e1n45.tif,3,3,1,45,lgeometric-ratlles
2094,2094,DATASET/A1/c3/r3/images/e1/c3r3e1n46.tif,3,3,1,46,lgeometric-ratlles
2095,2095,DATASET/A1/c3/r3/images/e1/c3r3e1n47.tif,3,3,1,47,lgeometric-ratlles
2096,2096,DATASET/A1/c3/r3/images/e1/c3r3e1n48.tif,3,3,1,48,lgeometric-ratlles
2097,2097,DATASET/A1/c3/r3/images/e1/c3r3e1n49.tif,3,3,1,49,lgeometric-ratlles
2098,2098,DATASET/A1/c3/r3/images/e1/c3r3e1n50.tif,3,3,1,50,lgeometric-ratlles
2099,2099,DATASET/A1/c3/r3/images/e2/c3r3e2n1.tif,3,3,2,1,lgeometric-ratlles
2100,2100,DATASET/A1/c3/r3/images/e2/c3r3e2n2.tif,3,3,2,2,lgeometric-ratlles
2101,2101,DATASET/A1/c3/r3/images/e2/c3r3e2n3.tif,3,3,2,3,lgeometric-ratlles
2102,2102,DATASET/A1/c3/r3/images/e2/c3r3e2n4.tif,3,3,2,4,lgeometric-ratlles
2103,2103,DATASET/A1/c3/r3/images/e2/c3r3e2n5.tif,3,3,2,5,lgeometric-ratlles
2104,2104,DATASET/A1/c3/r3/images/e2/c3r3e2n6.tif,3,3,2,6,lgeometric-ratlles
2105,2105,DATASET/A1/c3/r3/images/e2/c3r3e2n7.tif,3,3,2,7,lgeometric-ratlles
2106,2106,DATASET/A1/c3/r3/images/e2/c3r3e2n8.tif,3,3,2,8,lgeometric-ratlles
2107,2107,DATASET/A1/c3/r3/images/e2/c3r3e2n9.tif,3,3,2,9,lgeometric-ratlles
2108,2108,DATASET/A1/c3/r3/images/e2/c3r3e2n10.tif,3,3,2,10,lgeometric-ratlles
2109,2109,DATASET/A1/c3/r3/images/e2/c3r3e2n11.tif,3,3,2,11,lgeometric-ratlles
2110,2110,DATASET/A1/c3/r3/images/e2/c3r3e2n12.tif,3,3,2,12,lgeometric-ratlles
2111,2111,DATASET/A1/c3/r3/images/e2/c3r3e2n13.tif,3,3,2,13,lgeometric-ratlles
2112,2112,DATASET/A1/c3/r3/images/e2/c3r3e2n14.tif,3,3,2,14,lgeometric-ratlles
2113,2113,DATASET/A1/c3/r3/images/e2/c3r3e2n15.tif,3,3,2,15,lgeometric-ratlles
2114,2114,DATASET/A1/c3/r3/images/e2/c3r3e2n16.tif,3,3,2,16,lgeometric-ratlles
2115,2115,DATASET/A1/c3/r3/images/e2/c3r3e2n17.tif,3,3,2,17,lgeometric-ratlles
2116,2116,DATASET/A1/c3/r3/images/e2/c3r3e2n18.tif,3,3,2,18,lgeometric-ratlles
2117,2117,DATASET/A1/c3/r3/images/e2/c3r3e2n19.tif,3,3,2,19,lgeometric-ratlles
2118,2118,DATASET/A1/c3/r3/images/e2/c3r3e2n20.tif,3,3,2,20,lgeometric-ratlles
2119,2119,DATASET/A1/c3/r3/images/e2/c3r3e2n21.tif,3,3,2,21,lgeometric-ratlles
2120,2120,DATASET/A1/c3/r3/images/e2/c3r3e2n22.tif,3,3,2,22,lgeometric-ratlles
2121,2121,DATASET/A1/c3/r3/images/e2/c3r3e2n23.tif,3,3,2,23,lgeometric-ratlles
2122,2122,DATASET/A1/c3/r3/images/e2/c3r3e2n24.tif,3,3,2,24,lgeometric-ratlles
2123,2123,DATASET/A1/c3/r3/images/e2/c3r3e2n25.tif,3,3,2,25,lgeometric-ratlles
